0.062179756860018,0.065360374687212,0.065434731801453,0.065434731801453,0.060713701884293,0.062169447189927,0.059440088003199,0.055927547629022,0.052003551278854,0.0523602037501,0.046564114544975,0.045428169776849,0.04136315001196,0.040042942688045,0.037142333300958,0.033835612531808,0.031347336138515,0.027786619641195,0.023866234388784,0.021888597817828,0.017404276489278,0.017218081517087,0.013693341695856,0.010100914802987,0.009314619715906,0.00854601679254,0.007888773528174,0.007676678761758,0.007600663924486,0.007291255042677,0.007335840536125
0.134052507812822,0.134240485440705,0.13488642872846,0.132126365904011,0.13130909635725,0.12789499244481,0.121714708072037,0.116848930516207,0.111487258917643,0.108229193655711,0.100761834943755,0.094472404673733,0.088404339224955,0.082707693097223,0.075711133576871,0.069148077712873,0.06305220979061,0.057055275609067,0.049462494873628,0.044567785183531,0.035771009126367,0.036026963613173,0.027058352655998,0.020124541240192,0.018724103785183,0.017248795437784,0.015915531412032,0.015552719852526,0.015239277792947,0.014740269627921,0.014676234244397
0.191227357447323,0.19337767384938,0.193822509585286,0.193153471561256,0.190532085610199,0.187715344098394,0.181110878672336,0.172464767406802,0.166282469262747,0.160746407435975,0.151026019602329,0.14214750523372,0.130990091197954,0.121775858718712,0.113089167490274,0.102219984010282,0.092749002034484,0.083507651667918,0.07220299556869,0.066478946325114,0.052451793153169,0.052786303703371,0.040793740497189,0.030915923934311,0.028197992881227,0.025875129285325,0.023969093582792,0.023604527510945,0.022892108748365,0.022389146597187,0.022297797985998
0.230546510550736,0.232709950478195,0.232555994024249,0.231963674054747,0.22999043011645,0.227796962321365,0.221791394271563,0.212870158570701,0.206613649403132,0.200504202374374,0.185650608602781,0.177142506832452,0.163169249007453,0.153164497222629,0.141597828293671,0.129025091703195,0.117278313241213,0.105849807327296,0.092012101167334,0.084271781056757,0.068715676006805,0.068082980643002,0.053568239851084,0.041061503885054,0.037742696463745,0.034583823545825,0.032190722204519,0.031348985183954,0.03069215779385,0.029986396592246,0.029516614201418
0.257468270552296,0.258597941701298,0.259572114574372,0.257937405469172,0.256620717924069,0.254939438707341,0.249406980537533,0.241361566739238,0.236417943382269,0.231149647281835,0.213925283541269,0.203277787519791,0.189101458044461,0.178670367796716,0.165818089388061,0.150970530566187,0.139042922865428,0.124521885740615,0.11029964094009,0.100882551214364,0.083444085058504,0.083694364463002,0.066852011547364,0.052152255977685,0.047383141258686,0.043542148529067,0.040487728467233,0.039497187117237,0.038676255932186,0.037499117600881,0.036999791120809
0.274886453400422,0.275845125586611,0.276214906280457,0.274928327950107,0.273518445917659,0.271676019498581,0.267613132340034,0.260839253392175,0.255317450415821,0.249572024485355,0.235923709940741,0.226971974974711,0.210839163395145,0.198926390951071,0.184762512682476,0.169249031459687,0.15633144196266,0.141630010077345,0.125987116240345,0.116138488910586,0.097062148026015,0.097734674349492,0.079327644550234,0.062192888655879,0.056839023955617,0.052226813673956,0.048487972922678,0.047182716331671,0.046343792675596,0.045044275147896,0.043928526344674
0.288395314398885,0.289321994789492,0.28945672058286,0.288704755832622,0.287792076703961,0.286572294070269,0.284829073137652,0.279784889042977,0.275728305141588,0.275330288629411,0.266743781304909,0.260696972599753,0.256870687517129,0.248365722714101,0.252907314350869,0.235998400231939,0.23022544692869,0.22401651594831,0.228760610168901,0.213536765744445,0.207537061349027,0.186974195218584,0.166668926267517,0.155488365308967,0.141389943370016,0.134051513807904,0.10703316648677,0.10116677230322,0.085443623807176,0.071643253186492,0.063677515670491
0.299809896561183,0.300116675651855,0.299779659979298,0.300452429812316,0.299509382859213,0.298250785435548,0.29678734805619,0.292089948376721,0.287855015585746,0.286985573682381,0.278337045596262,0.273353590466283,0.270219868596811,0.261650149202345,0.265894957150302,0.249432954630974,0.243900694826966,0.237939303419057,0.243080628527226,0.227527433536005,0.220777107223045,0.200323403880165,0.18056931661993,0.168842678896798,0.154521372225073,0.146340416896179,0.119411782501369,0.11294398081772,0.097599571897844,0.081650952025385,0.073005516701012
0.309509836061636,0.309774304268686,0.310344495944301,0.309935591779791,0.308266964542928,0.307182511235309,0.306572771892729,0.301807855153153,0.297946744513902,0.298069938988605,0.289673380724043,0.284072404376256,0.280675060343336,0.272587505993067,0.276480207354574,0.260956313312667,0.254835056702284,0.249869178906816,0.25443783934878,0.239136159455829,0.232555270509648,0.212654212919435,0.19226368680927,0.180688636337634,0.166364359359695,0.158958412395263,0.131031188903117,0.124487671730973,0.108867378208112,0.091735900814333,0.082423749906737
0.317514765632372,0.317342545729811,0.318604072657268,0.317115545598787,0.317439570705892,0.31646613954321,0.314626754302784,0.311163568953175,0.30707904100647,0.306968664267584,0.299360346918208,0.29310624220553,0.29073258698916,0.28243578099135,0.286711770063358,0.271270428803859,0.265158134060145,0.260725931350044,0.265159233756279,0.250230481204595,0.244615997611514,0.224454071037426,0.20389901995138,0.194035506754449,0.178401662636222,0.170439004746327,0.142561374099748,0.135331958290133,0.119833172573611,0.102605119067433,0.091900366209414
0.3241413704075,0.324772382044474,0.324636951761758,0.324387371998673,0.324372074397245,0.32329479354279,0.321881490885973,0.318642675129347,0.314881456767015,0.314909656745011,0.308354774991242,0.301383061345755,0.298744459481079,0.291798612507034,0.295385442810288,0.280413584908639,0.274626899425968,0.27886829564766,0.273929025703391,0.259748439390629,0.253917695774497,0.234829138936967,0.214860371990747,0.203847184799109,0.188953552394,0.181473243549909,0.152146506677966,0.146020637383572,0.130604619939574,0.113146999512678,0.100810238575765
0.330338043048922,0.330518630211657,0.331116693916912,0.330545402938453,0.33109701298469,0.330920531104688,0.329222931846345,0.325239060316751,0.322925260054558,0.321908835691793,0.317697662504885,0.314142555303381,0.308242169611387,0.303554769010399,0.303211547663703,0.289143912794184,0.283635733649766,0.287822325563784,0.282597331865975,0.268791271089089,0.263210084824625,0.244038185491575,0.224786470040855,0.213788511929424,0.199406352063717,0.191683966761205,0.164325018862038,0.156971473306482,0.141021680572931,0.122350893489982,0.108962322337383
0.337101502026773,0.337298817293542,0.337472479868092,0.337032685498478,0.337126220592825,0.336149508478236,0.334444604368838,0.33241949269445,0.330034874262088,0.330380231526641,0.324279239770164,0.321399122637268,0.318671116624855,0.312340510641857,0.311479842972987,0.300375082307044,0.29447653053848,0.300609170770034,0.291851133098649,0.277631380523955,0.272897121448301,0.253426264691792,0.235059939783764,0.223198678005161,0.208703604400903,0.202079436330077,0.173846966893225,0.167103659489031,0.15185326250963,0.132728828307069,0.118638459202198
